product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,purchase_month
88,1732,1,1,4,1,2,2,1198.46,381.1,8
12,675,1,1,6,1,2,2,1231.15,161.6,12
23,3082,0,1,4,3,1,1,688.63,612.88,9
80,3268,0,1,3,4,1,2,1073.07,933.84,2
94,255,1,1,5,1,2,3,1635.3,993.66,7
93,1696,0,1,3,1,3,2,1458.17,874.9,6
77,1297,1,1,4,2,2,3,1240.31,795.1,12
80,2977,1,1,3,4,1,2,1073.07,933.84,1
41,2672,1,1,1,2,2,2,416.98,312.74,6
19,1108,0,1,3,2,3,3,12.01,7.21,3
74,2822,0,1,6,1,2,2,1228.07,400.91,1
46,495,1,1,1,1,1,2,1289.85,74.51,2
77,307,1,1,4,2,2,3,1240.31,795.1,10
52,410,1,1,3,2,2,2,1280.28,829.51,12
69,2240,1,1,4,2,2,3,1240.31,795.1,10
2,2121,1,1,1,1,2,2,71.49,53.62,1
28,1748,1,1,4,1,2,1,1216.14,1082.36,9
9,1611,1,1,4,1,2,1,1216.14,1082.36,4
54,2715,1,1,6,1,2,2,1292.84,13.44,8
20,1893,0,1,2,1,2,1,1775.81,1580.47,5
14,185,0,1,2,1,2,1,1386.84,1234.29,5
94,261,1,1,5,1,2,3,1635.3,993.66,9
15,280,0,1,4,1,1,2,958.74,748.9,5
34,515,,1,6,1,2,2,1231.15,161.6,8
65,2188,1,1,6,1,2,2,1807.45,778.69,3
53,2447,1,1,3,1,2,2,795.34,101.58,1
28,2891,1,1,1,2,2,1,1703.52,1516.13,4
5,2221,0,1,2,3,1,2,574.64,459.71,8
51,888,1,1,3,1,3,2,2005.66,1203.4,2
23,1154,1,1,4,3,1,1,688.63,612.88,2
9,2935,0,1,3,2,2,2,742.54,667.4,9
47,3031,1,1,2,2,1,1,1720.7,1531.42,12
17,2304,1,1,1,1,3,2,1024.66,614.8,8
90,2336,1,1,4,1,1,2,363.01,290.41,10
89,1157,0,1,6,4,2,3,1362.99,57.74,3
92,719,1,1,6,1,2,1,1415.01,1259.36,7
41,2114,0,1,4,1,1,2,958.74,748.9,7
60,482,1,1,5,1,3,1,1977.36,1759.85,8
93,2913,0,1,6,1,2,2,1065.03,230.09,9
4,1949,0,1,5,1,3,2,1129.13,677.48,5
19,1543,1,1,2,3,1,2,574.64,459.71,5
90,135,0,1,4,1,1,2,363.01,290.41,5
38,145,0,1,1,1,2,2,1577.53,826.51,9
96,2210,1,1,5,1,2,3,1635.3,993.66,5
59,2760,0,1,1,1,2,3,1061.56,733.58,11
21,3143,1,1,1,1,2,3,1071.23,380.74,6
68,2826,1,1,3,1,2,2,1636.9,44.71,5
98,44,0,1,2,1,3,2,358.39,215.03,5
74,789,0,1,6,1,2,2,1228.07,400.91,9
67,2050,0,1,4,2,2,2,544.05,376.84,7
0,945,1,1,2,1,2,2,499.53,388.72,6
86,2780,0,1,3,1,2,2,235.63,125.07,1
24,322,0,1,1,2,2,3,1777.8,820.78,9
46,1558,0,1,1,1,1,2,1289.85,74.51,3
16,132,1,1,4,1,3,1,1661.92,1479.11,2
37,3232,1,1,3,1,1,2,1793.43,248.82,7
34,411,1,1,6,1,2,2,1231.15,161.6,3
0,260,0,1,2,2,2,2,290.62,215.14,11
69,1743,1,1,5,2,2,2,792.9,594.68,10
62,1222,1,1,1,1,2,2,478.16,298.72,11
85,2694,0,1,6,1,2,2,752.64,205.36,12
38,2458,0,1,2,1,2,3,2091.47,388.92,10
21,1880,0,1,6,4,2,2,1466.68,363.25,1
39,1576,0,1,5,1,2,3,1812.75,582.48,4
57,1963,1,1,6,4,2,3,1890.39,260.14,12
87,1224,1,1,5,1,3,2,1179,707.4,5
4,394,0,1,1,1,2,2,1483.2,99.59,1
15,2961,1,1,4,1,1,2,958.74,748.9,4
79,516,1,1,4,1,2,2,1555.58,818.01,1
25,1239,0,1,5,2,2,2,1538.99,829.65,3
82,677,1,1,4,1,3,2,1148.64,689.18,8
39,3171,1,1,5,1,2,3,1812.75,582.48,10
62,1321,1,1,1,1,2,2,478.16,298.72,5
8,3096,1,1,1,2,2,1,1703.52,1516.13,4
58,2170,1,1,3,1,2,2,912.52,141.4,11
79,2696,1,1,4,1,2,2,1555.58,818.01,5
46,2361,1,1,3,1,1,2,1793.43,248.82,12
90,1886,1,1,4,1,1,2,363.01,290.41,5
55,650,1,1,2,2,2,3,1894.19,598.76,11
34,551,0,1,6,1,2,2,1231.15,161.6,2
38,2916,0,0,1,1,2,2,1577.53,826.51,12
43,2052,1,1,1,1,2,2,1151.96,649.49,5
49,3155,0,1,2,2,2,2,533.51,400.13,11
60,341,1,1,5,1,3,1,1977.36,1759.85,8
73,1506,0,1,1,1,2,2,1945.43,333.18,11
62,2049,1,1,1,1,3,2,1024.66,614.8,1
71,2708,1,1,1,1,3,3,1842.92,1105.75,12
33,1931,1,1,5,1,2,1,1311.44,1167.18,5
98,2694,0,1,2,1,3,2,358.39,215.03,11
7,2250,1,1,5,1,2,1,1311.44,1167.18,6
0,260,1,1,5,1,2,2,230.91,173.18,10
53,322,1,1,3,1,2,2,795.34,101.58,5
78,2213,0,1,5,1,2,3,1765.3,709.48,5
0,1528,1,1,1,1,2,2,478.16,298.72,3
0,2575,0,1,1,1,2,2,441.49,84.99,3
20,3160,0,1,2,1,2,1,1775.81,1580.47,6
13,2578,0,1,1,1,2,2,1577.53,826.51,9
68,3410,1,1,3,1,2,2,1636.9,44.71,4
3,569,0,1,2,1,2,3,2091.47,388.92,5
80,467,1,1,3,4,1,2,1073.07,933.84,2
61,1820,0,1,3,1,1,2,71.16,56.93,6
39,2475,0,1,5,1,2,3,1812.75,582.48,5
20,3436,1,1,2,1,2,1,1775.81,1580.47,1
77,1492,0,1,4,2,2,3,1240.31,795.1,7
35,1570,0,1,2,1,1,2,1057.51,154.4,9
11,2900,1,1,5,1,3,2,1274.93,764.96,10
12,1490,0,1,6,1,2,2,1231.15,161.6,3
43,3387,1,1,1,1,2,2,1151.96,649.49,9
29,1347,0,1,4,2,2,2,543.39,407.54,2
86,1753,0,1,4,2,3,3,774.53,464.72,6
33,2340,0,1,5,1,2,1,1311.44,1167.18,10
15,2222,0,1,4,1,1,2,958.74,748.9,1
0,3013,0,1,2,2,2,2,290.62,215.14,8
0,2955,1,1,1,1,2,2,100.35,75.26,12
0,1568,1,1,,,,,1348.41,,3
16,2756,1,1,4,1,3,1,1661.92,1479.11,2
31,1670,0,1,5,1,2,2,230.91,173.18,7
84,2732,1,1,2,2,2,2,290.62,215.14,12
3,2857,1,1,2,1,2,3,2091.47,388.92,2
2,3469,1,1,1,1,2,2,71.49,53.62,11
6,742,1,1,3,1,3,2,227.88,136.73,8
11,1049,0,1,5,1,3,2,1274.93,764.96,11
2,471,1,1,1,1,2,2,71.49,53.62,11
97,905,1,1,1,1,2,3,202.62,151.96,1
90,2763,1,1,4,1,1,2,363.01,290.41,1
38,2768,1,1,1,1,2,2,1577.53,826.51,11
0,936,1,1,3,1,2,2,183.86,137.9,2
67,2216,1,1,1,1,2,3,1071.23,380.74,10
85,3016,1,1,6,1,2,2,1228.07,400.91,9
33,1725,1,1,3,2,2,1,1810,1610.9,6
36,2703,1,1,1,1,1,2,945.04,507.58,11
19,985,0,1,2,3,1,2,574.64,459.71,10
23,1795,1,1,4,3,1,1,688.63,612.88,6
2,251,1,1,1,1,2,2,71.49,53.62,10
75,2768,0,1,5,4,2,3,1873.97,863.95,5
58,1535,1,1,3,1,2,2,912.52,141.4,6
77,2379,1,1,4,2,2,3,1240.31,795.1,8
14,1643,0,1,2,1,2,1,1386.84,1234.29,7
9,2107,1,1,3,2,2,2,742.54,667.4,8
85,1076,1,1,6,1,2,2,752.64,205.36,10
90,1913,1,1,4,1,1,2,363.01,290.41,4
15,934,,1,4,1,1,2,958.74,748.9,7
22,876,0,1,1,1,2,2,575.27,431.45,12
63,738,1,1,1,1,2,2,1483.2,99.59,7
27,292,0,1,2,1,2,2,499.53,388.72,10
36,220,0,1,1,1,1,2,1289.85,74.51,1
75,669,0,1,5,4,2,3,1873.97,863.95,9
1,1460,0,1,5,4,2,3,1873.97,863.95,6
45,2864,0,1,1,1,2,2,441.49,84.99,9
28,2836,0,1,4,1,2,1,1216.14,1082.36,4
19,1067,1,1,3,2,3,3,12.01,7.21,1
50,333,1,1,6,1,2,1,175.89,131.92,1
35,3490,1,1,5,1,2,2,1403.5,954.82,7
50,3132,1,1,6,1,2,1,175.89,131.92,7
35,2170,0,1,2,1,1,2,1057.51,154.4,10
25,2952,1,1,3,1,3,2,2005.66,1203.4,2
64,1051,1,1,5,1,3,1,1977.36,1759.85,3
99,1311,1,1,3,1,2,2,1227.34,770.89,11
30,2563,0,1,1,1,3,2,748.17,448.9,2
39,331,0,1,5,1,2,3,1812.75,582.48,7
0,2073,0,1,5,1,2,2,230.91,173.18,2
54,2201,0,1,6,1,2,2,1292.84,13.44,11
62,2064,0,1,1,1,2,2,478.16,298.72,3
80,2266,1,1,2,1,2,3,1469.44,596.55,1
67,479,0,1,4,2,2,2,544.05,376.84,2
63,3304,0,1,1,1,2,2,1483.2,99.59,4
0,3326,1,1,6,1,2,2,60.34,45.26,4
100,1203,1,1,4,2,2,2,1036.59,206.35,12
12,158,1,1,6,1,2,2,1231.15,161.6,2
55,2935,0,1,2,2,2,3,1894.19,598.76,1
38,1460,0,1,2,1,2,3,2091.47,388.92,6
32,2347,0,1,5,1,3,2,1179,707.4,4
41,686,0,1,4,1,1,2,958.74,748.9,9
47,524,1,1,2,2,1,1,1720.7,1531.42,5
73,227,0,1,1,1,2,2,1945.43,333.18,12
0,296,0,1,4,1,1,2,363.01,290.41,12
63,2029,1,1,1,1,2,2,1483.2,99.59,2
34,5,0,1,4,2,3,3,774.53,464.72,8
35,877,0,1,2,1,1,2,1057.51,154.4,4
79,2138,1,1,1,4,2,3,2083.94,675.03,2
0,2443,0,1,1,1,2,2,100.35,75.26,12
45,1653,1,1,1,1,2,2,441.49,84.99,2
33,2640,0,1,5,1,2,1,1311.44,1167.18,10
42,734,0,1,3,2,2,1,1810,1610.9,10
31,2908,1,1,5,1,2,2,230.91,173.18,12
33,704,0,1,5,1,2,1,1311.44,1167.18,7
91,3409,0,1,1,1,2,2,100.35,75.26,8
26,1735,1,1,6,1,2,2,1992.93,762.63,2
1,2,1,1,5,1,2,2,1403.5,954.82,5
54,2272,1,1,6,1,2,2,1292.84,13.44,9
34,361,1,1,4,2,3,3,774.53,464.72,4
82,1936,1,1,4,1,3,2,1148.64,689.18,2
95,834,0,1,5,1,2,3,569.56,528.43,9
91,2732,0,1,1,1,2,2,100.35,75.26,11
90,738,0,1,4,1,1,2,363.01,290.41,2
49,3010,0,1,2,2,2,2,533.51,400.13,7
98,1813,0,1,2,1,3,2,358.39,215.03,4
68,605,0,1,3,1,2,2,1636.9,44.71,10
0,1674,1,1,5,1,2,3,569.56,528.43,11
44,2762,1,1,6,1,2,2,1769.64,108.76,8
92,2508,0,1,6,1,2,1,1415.01,1259.36,5
1,1513,1,1,5,1,2,2,1403.5,954.82,3
3,92,0,1,2,1,2,3,2091.47,388.92,11
22,2843,0,1,6,1,2,2,60.34,45.26,1
54,2778,1,1,6,1,2,2,1292.84,13.44,4
5,2072,1,1,2,3,1,2,574.64,459.71,7
69,2348,0,1,5,2,2,2,792.9,594.68,4
37,2652,0,1,3,1,1,2,1793.43,248.82,12
39,1881,0,1,5,1,2,3,1812.75,582.48,4
2,2968,1,1,5,2,1,1,590.26,525.33,1
56,2844,0,1,3,1,2,2,183.86,137.9,2
71,1418,,1,1,1,3,3,1842.92,1105.75,4
95,3216,1,1,5,1,2,3,569.56,528.43,12
75,3099,0,1,5,4,2,3,1873.97,863.95,3
29,1100,1,1,4,2,2,2,543.39,407.54,10
84,3262,1,1,2,2,2,2,290.62,215.14,3
38,1440,1,1,2,1,2,3,2091.47,388.92,11
1,1176,1,1,5,1,2,2,1403.5,954.82,6
23,5,1,1,4,3,1,1,688.63,612.88,3
17,1861,1,1,1,1,3,2,1024.66,614.8,12
22,159,0,1,6,1,2,2,60.34,45.26,1
70,372,0,1,2,1,3,2,495.72,297.43,11
83,2581,1,1,1,4,2,3,2083.94,675.03,4
32,1101,0,1,5,1,2,2,642.7,211.37,3
34,3468,1,1,4,2,3,3,774.53,464.72,12
90,1082,0,1,4,1,1,2,363.01,290.41,10
60,1438,1,1,5,1,3,1,1977.36,1759.85,9
50,2430,1,1,6,1,2,1,175.89,131.92,8
47,369,0,1,2,2,1,1,1720.7,1531.42,6
8,205,0,1,1,2,2,1,1703.52,1516.13,4
0,2465,0,1,,,,,1021.43,,4
42,2280,0,1,3,2,2,1,1810,1610.9,4
45,1470,1,1,2,2,1,2,980.37,234.43,7
16,1191,1,1,4,1,3,1,1661.92,1479.11,6
20,149,0,1,2,1,2,1,1775.81,1580.47,3
81,973,0,1,1,1,2,2,1151.96,649.49,11
70,2166,1,1,2,1,3,2,495.72,297.43,2
15,1925,0,1,4,1,1,2,958.74,748.9,5
3,1502,1,1,2,1,2,3,2091.47,388.92,8
0,3325,1,1,4,2,2,2,543.39,407.54,11
79,1991,0,1,4,1,2,2,1555.58,818.01,8
0,3250,0,1,3,1,1,2,71.16,56.93,7
36,3402,1,1,1,1,1,2,945.04,507.58,2
1,73,1,1,5,1,2,2,1403.5,954.82,1
77,1997,0,1,4,2,2,3,1240.31,795.1,7
6,315,1,1,3,1,3,2,227.88,136.73,9
35,756,1,1,2,1,1,2,1057.51,154.4,11
15,2353,1,1,4,1,1,2,958.74,748.9,8
18,370,1,1,1,1,2,2,575.27,431.45,9
4,2758,1,1,5,1,3,2,1129.13,677.48,2
82,3285,1,1,4,1,3,2,1148.64,689.18,3
39,1130,0,1,5,1,2,3,1812.75,582.48,7
28,727,1,1,4,1,2,1,1216.14,1082.36,1
79,1407,0,1,4,1,2,2,1555.58,818.01,5
23,858,0,1,4,1,2,2,1198.46,381.1,12
52,2753,1,1,3,2,2,2,1280.28,829.51,7
7,1076,1,1,2,2,1,2,980.37,234.43,10
53,374,0,1,3,1,2,2,795.34,101.58,9
42,2880,0,1,3,2,2,1,1810,1610.9,7
37,658,0,1,3,1,1,2,1793.43,248.82,1
3,1138,0,1,2,1,2,3,2091.47,388.92,1
84,2991,0,1,2,2,2,2,290.62,215.14,7
30,2327,1,1,1,1,3,2,748.17,448.9,5
90,2577,1,1,4,1,1,2,363.01,290.41,3
88,3020,1,1,4,1,3,1,1661.92,1479.11,3
85,1983,0,1,6,1,2,2,752.64,205.36,3
95,3265,1,1,3,4,1,2,1073.07,933.84,6
7,2251,0,1,5,1,2,1,1311.44,1167.18,12
41,2767,1,1,4,1,1,2,958.74,748.9,11
64,1697,0,1,2,1,2,3,1469.44,596.55,12
89,1379,0,1,6,4,2,3,1362.99,57.74,5
0,598,0,1,3,1,1,2,71.16,56.93,7
2,604,1,1,1,1,2,2,71.49,53.62,10
55,1258,1,1,2,2,2,3,1894.19,598.76,1
32,1679,1,1,5,1,2,2,642.7,211.37,2
83,2301,0,1,1,4,2,3,2083.94,675.03,7
39,2148,0,1,5,1,2,3,1812.75,582.48,5
66,331,1,1,5,2,1,1,590.26,525.33,4
74,1653,1,1,6,1,2,2,1228.07,400.91,10
77,2346,0,1,4,2,2,3,1240.31,795.1,7
43,1860,1,1,1,1,2,2,1151.96,649.49,12
53,25,1,1,3,1,2,2,795.34,101.58,3
32,1800,1,1,5,1,3,2,1179,707.4,5
39,320,0,1,5,1,2,3,1812.75,582.48,11
25,3419,1,1,5,2,2,2,1538.99,829.65,12
22,2029,0,1,6,1,2,2,60.34,45.26,1
19,3352,0,1,3,2,3,3,12.01,7.21,9
63,1966,1,1,6,1,2,2,1992.93,762.63,1
89,314,1,1,5,1,2,3,1812.75,582.48,10
28,1914,0,1,4,1,2,1,1216.14,1082.36,9
76,1223,0,1,6,1,1,2,642.31,513.85,2
50,2138,0,1,5,1,2,2,642.7,211.37,8
59,1466,0,1,6,1,2,1,1415.01,1259.36,7
27,620,1,1,2,1,2,2,499.53,388.72,7
4,2369,1,1,5,1,3,2,1129.13,677.48,11
36,2105,1,1,1,1,1,2,1289.85,74.51,3
62,2232,1,1,1,1,2,2,478.16,298.72,3
45,2526,0,1,1,1,2,2,441.49,84.99,4
36,1971,0,1,1,1,1,2,945.04,507.58,7
18,1939,1,1,1,1,2,2,575.27,431.45,10
0,1729,0,1,4,1,2,2,360.4,270.3,4
0,3265,1,1,4,1,2,2,360.4,270.3,5
67,2863,0,1,4,2,2,2,544.05,376.84,7
0,758,1,1,4,1,2,2,360.4,270.3,4
13,2879,1,1,1,1,2,2,1163.89,589.27,7
90,2940,0,1,4,1,1,2,363.01,290.41,2
12,745,1,1,6,1,2,2,1231.15,161.6,3
20,172,1,1,2,1,2,1,1775.81,1580.47,12
39,2792,1,1,5,1,2,3,1812.75,582.48,1
49,1562,1,1,2,2,2,2,533.51,400.13,1
56,1237,0,1,4,3,1,1,688.63,612.88,4
2,2313,0,1,1,1,2,2,71.49,53.62,5
16,3421,1,1,4,1,3,1,1661.92,1479.11,5
56,3070,1,1,3,1,2,2,183.86,137.9,7
76,1681,0,1,6,2,1,1,1172.78,1043.77,8
0,1742,1,1,4,1,2,2,360.4,270.3,4
14,1926,0,1,1,1,3,3,1842.92,1105.75,3
64,778,,1,5,1,3,1,1977.36,1759.85,4
2,958,0,1,5,2,1,1,590.26,525.33,11
59,259,0,1,6,1,2,1,1415.01,1259.36,6
54,2269,0,1,6,1,2,2,1292.84,13.44,11
26,2894,1,1,6,1,2,2,1992.93,762.63,2
90,810,1,1,4,1,1,2,363.01,290.41,8
50,2724,1,1,6,1,2,1,175.89,131.92,2
31,2103,1,1,5,1,2,2,230.91,173.18,11
53,2956,0,1,3,1,2,2,795.34,101.58,4
32,200,0,1,5,1,2,2,642.7,211.37,4
36,2340,1,1,1,1,1,2,945.04,507.58,4
0,86,1,1,4,1,2,2,360.4,270.3,7
33,3154,1,1,5,1,2,1,1311.44,1167.18,2
13,2382,1,1,1,1,2,2,1163.89,589.27,4
15,461,1,1,4,1,1,2,958.74,748.9,12
9,1102,0,1,3,2,2,2,742.54,667.4,12
21,3409,1,1,1,1,2,3,1071.23,380.74,9
83,227,1,1,1,4,2,3,2083.94,675.03,1
65,2573,0,1,6,1,2,2,1807.45,778.69,11
66,3080,0,1,1,1,2,2,1163.89,589.27,3
84,1650,1,1,5,2,2,2,792.9,594.68,4
74,1445,1,1,6,1,2,2,1228.07,400.91,10
66,1502,1,1,5,2,1,1,590.26,525.33,5
2,3271,0,1,5,2,1,1,590.26,525.33,10
7,2467,1,1,2,2,1,2,980.37,234.43,12
87,2659,0,1,3,1,2,2,1636.9,44.71,7
18,473,1,1,1,1,2,2,575.27,431.45,6
52,2743,0,1,1,2,2,3,1777.8,820.78,11
27,614,0,1,2,1,2,2,499.53,388.72,8
75,1175,0,1,5,4,2,3,1873.97,863.95,5
70,1073,0,1,2,1,3,2,495.72,297.43,4
17,661,0,1,6,4,2,3,1362.99,57.74,9
23,3308,0,1,4,3,1,1,688.63,612.88,7
66,1880,1,1,1,1,2,2,1163.89,589.27,2
86,1599,0,1,3,1,2,2,235.63,125.07,8
22,1890,0,1,6,1,2,2,60.34,45.26,5
43,3019,1,1,1,1,2,2,1151.96,649.49,8
50,2794,0,1,6,1,2,1,175.89,131.92,9
7,420,0,1,5,1,2,1,1311.44,1167.18,1
39,1205,0,1,5,1,2,3,1812.75,582.48,3
92,3249,0,1,6,1,2,1,1415.01,1259.36,11
0,1916,0,1,1,1,2,2,71.49,53.62,4
82,2312,1,1,4,1,3,2,1148.64,689.18,4
44,3499,1,1,6,1,2,2,1769.64,108.76,2
63,1348,1,1,6,1,2,2,1992.93,762.63,2
4,1858,1,1,1,1,2,2,1483.2,99.59,4
9,1182,1,1,3,2,2,2,742.54,667.4,7
75,434,0,1,5,4,2,3,1873.97,863.95,3
81,3284,0,1,4,1,2,1,586.45,521.94,2
43,1445,1,1,1,1,2,2,1151.96,649.49,10
40,1328,0,1,3,1,3,2,1458.17,874.9,11
43,2538,1,1,4,1,2,2,1555.58,818.01,11
75,679,0,1,5,4,2,3,1873.97,863.95,10
69,1512,0,1,4,2,2,3,1240.31,795.1,6
23,1341,1,1,4,3,1,1,688.63,612.88,2
29,2463,1,1,4,2,2,2,543.39,407.54,7
38,2275,0,1,2,1,2,3,2091.47,388.92,8
65,52,1,1,6,1,2,2,1807.45,778.69,12
89,3247,1,1,6,4,2,3,1362.99,57.74,10
99,963,0,1,2,2,1,1,1720.7,1531.42,10
72,2093,1,1,3,1,2,2,912.52,141.4,3
90,2279,0,1,4,1,1,2,363.01,290.41,4
96,914,1,1,6,2,1,1,1172.78,1043.77,1
56,2341,1,1,3,1,2,2,183.86,137.9,8
40,1075,0,1,2,2,2,3,1894.19,598.76,10
45,3083,1,1,1,1,2,2,441.49,84.99,10
38,2605,1,1,2,1,2,3,2091.47,388.92,9
75,2255,1,1,5,4,2,3,1873.97,863.95,4
12,2067,1,1,6,1,2,2,1231.15,161.6,5
68,1793,0,1,3,1,2,2,1636.9,44.71,7
56,1640,1,1,4,3,1,1,688.63,612.88,4
57,270,1,1,6,4,2,3,1890.39,260.14,12
86,805,0,1,3,1,2,2,235.63,125.07,2
2,3500,0,1,1,1,2,2,71.49,53.62,4
25,985,0,1,3,1,3,2,2005.66,1203.4,8
3,363,1,1,2,1,2,3,2091.47,388.92,8
21,3286,0,1,1,1,2,3,1071.23,380.74,12
51,3036,0,1,3,1,3,2,2005.66,1203.4,2
14,568,1,1,2,1,2,1,1386.84,1234.29,5
79,2471,1,1,4,1,2,2,1555.58,818.01,3
55,1827,0,1,2,2,2,3,1894.19,598.76,7
29,2786,0,1,4,2,2,2,543.39,407.54,1
97,263,1,1,3,2,2,2,742.54,667.4,7
14,2277,0,1,1,1,3,3,1842.92,1105.75,8
49,1321,0,1,2,2,2,2,533.51,400.13,6
77,2065,1,1,4,2,2,3,1240.31,795.1,5
64,3055,1,1,2,1,2,3,1469.44,596.55,3
39,1570,1,1,5,1,2,3,1812.75,582.48,2
0,676,1,1,4,2,2,2,544.05,376.84,7
26,273,1,1,6,1,2,2,1992.93,762.63,5
44,3054,1,1,6,1,2,2,1769.64,108.76,9
19,2479,1,1,3,2,3,3,12.01,7.21,1
63,2929,1,0,1,1,2,2,1483.2,99.59,4
0,385,0,1,2,1,2,2,499.53,388.72,9
35,75,0,1,2,1,1,2,1057.51,154.4,8
38,2112,0,1,1,1,2,2,1577.53,826.51,3
66,982,0,1,1,1,2,2,1163.89,589.27,2
90,1885,0,1,1,1,1,2,945.04,507.58,12
31,67,0,1,5,1,2,2,230.91,173.18,3
63,174,0,1,1,1,2,2,1483.2,99.59,3
95,2170,0,1,5,1,2,3,569.56,528.43,12
87,1655,1,1,5,1,3,2,1179,707.4,4
77,1593,0,1,4,2,2,3,1240.31,795.1,11
65,1443,0,1,6,1,2,2,1807.45,778.69,11
20,3472,0,1,2,1,2,1,1775.81,1580.47,8
84,3185,0,1,2,2,2,2,290.62,215.14,2
0,3490,0,1,3,1,3,2,227.88,136.73,3
83,2883,1,1,1,4,2,3,2083.94,675.03,1
67,1371,0,1,4,2,2,2,544.05,376.84,3
34,382,1,1,4,2,3,3,774.53,464.72,2
58,346,0,1,3,1,2,2,912.52,141.4,1
59,9,0,1,1,1,2,3,1061.56,733.58,5
12,318,0,1,6,1,2,2,1231.15,161.6,10
58,408,0,1,3,1,2,2,912.52,141.4,2
41,2399,1,1,4,1,1,2,958.74,748.9,11
0,858,0,1,1,1,2,2,441.49,84.99,2
35,1126,1,1,2,1,1,2,1057.51,154.4,1
64,3042,0,1,5,1,3,1,1977.36,1759.85,6
70,2110,1,1,4,2,2,2,1036.59,206.35,4
35,3337,1,1,2,1,1,2,1057.51,154.4,4
52,837,1,1,3,2,2,2,1280.28,829.51,6
36,1465,0,1,1,1,1,2,945.04,507.58,5
26,2665,1,1,6,1,2,2,1992.93,762.63,10
0,289,0,1,3,1,2,2,183.86,137.9,11
90,2399,0,1,1,1,1,2,945.04,507.58,6
4,2202,1,1,5,1,3,2,1129.13,677.48,4
69,851,1,1,5,2,2,2,792.9,594.68,9
34,3218,1,1,4,2,3,3,774.53,464.72,5
81,857,1,1,1,1,2,2,1151.96,649.49,12
1,3361,0,1,5,1,2,2,1403.5,954.82,8
18,1145,0,1,1,1,2,2,575.27,431.45,12
91,2560,0,1,1,1,2,2,100.35,75.26,5
56,272,1,1,3,1,2,2,183.86,137.9,2
82,3195,1,1,4,1,3,2,1148.64,689.18,1
0,2089,1,1,1,2,2,2,416.98,312.74,2
48,1837,0,1,6,1,2,2,1762.96,950.52,8
0,1922,0,1,2,2,2,2,533.51,400.13,2
15,3149,1,1,4,1,1,2,958.74,748.9,12
14,2647,1,1,1,1,3,3,1842.92,1105.75,12
65,2308,1,1,6,1,2,2,1807.45,778.69,4
56,1151,0,1,4,3,1,1,688.63,612.88,10
58,2142,1,1,3,1,2,2,912.52,141.4,10
18,553,0,1,1,1,2,2,575.27,431.45,6
6,1048,1,1,3,1,3,2,227.88,136.73,3
84,5,0,1,2,2,2,2,290.62,215.14,5
88,2872,0,1,4,1,2,2,1198.46,381.1,10
71,636,0,1,1,1,3,3,1842.92,1105.75,12
95,2797,1,1,5,1,2,3,569.56,528.43,9
61,2784,0,1,3,1,1,2,71.16,56.93,8
73,57,0,1,1,1,2,2,1945.43,333.18,11
31,291,1,1,5,1,2,2,230.91,173.18,11
72,1750,1,1,4,1,2,2,360.4,270.3,5
10,3480,0,1,6,4,2,2,1466.68,363.25,1
75,2490,0,1,5,4,2,3,1873.97,863.95,5
100,536,0,1,4,2,2,2,1036.59,206.35,11
2,1591,0,1,1,1,2,2,71.49,53.62,7
92,1797,1,1,6,1,2,1,1415.01,1259.36,2
99,1919,0,1,3,1,2,2,1227.34,770.89,8
48,654,0,1,6,1,2,2,1762.96,950.52,7
89,473,1,1,6,4,2,3,1362.99,57.74,6
86,1574,1,1,3,1,2,2,235.63,125.07,10
90,2109,0,1,1,1,1,2,945.04,507.58,4
91,2104,0,1,1,1,2,2,100.35,75.26,5
7,1250,1,1,2,2,1,2,980.37,234.43,10
70,1946,1,1,2,1,3,2,495.72,297.43,1
62,2388,1,1,1,1,2,2,478.16,298.72,1
80,2193,0,1,3,4,1,2,1073.07,933.84,2
69,39,0,1,5,2,2,2,792.9,594.68,11
10,3007,0,1,6,4,2,2,1466.68,363.25,7
59,2435,1,1,1,1,2,3,1061.56,733.58,7
42,2918,1,1,3,2,2,1,1810,1610.9,10
0,1942,1,1,3,2,3,3,12.01,7.21,4
35,2514,1,1,5,1,2,2,1403.5,954.82,11
8,3246,1,1,1,2,2,1,1703.52,1516.13,5
18,2495,0,1,1,1,2,2,575.27,431.45,4
6,3137,1,1,3,1,3,2,227.88,136.73,8
75,2173,0,1,5,4,2,3,1873.97,863.95,2
28,190,1,1,4,1,2,1,1216.14,1082.36,6
58,1473,1,1,3,1,2,2,912.52,141.4,10
39,2170,1,1,5,1,2,3,1812.75,582.48,11
22,3357,0,1,6,1,2,2,60.34,45.26,7
78,653,0,1,5,1,2,3,1765.3,709.48,4
2,593,0,1,1,1,2,2,71.49,53.62,4
27,2109,1,1,2,1,1,2,1057.51,154.4,8
70,1318,0,1,2,1,3,2,495.72,297.43,6
64,1291,1,1,2,1,2,3,1469.44,596.55,7
72,1763,1,1,4,1,2,2,360.4,270.3,11
80,906,0,1,2,1,2,3,1469.44,596.55,5
92,3312,1,1,6,4,2,3,1890.39,260.14,8
63,1916,1,1,6,1,2,2,1992.93,762.63,7
50,99,1,1,6,1,2,1,175.89,131.92,10
17,1290,0,1,6,4,2,3,1362.99,57.74,5
3,173,0,1,2,1,2,3,2091.47,388.92,11
