customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,sales_profit
381,1,99,7.0,2,0,1.0,21.0,2.0,12.0,566.78
382,0,68,1.0,1,1,7.0,32.0,2.0,5.0,236.7785714285714
383,0,37,7.0,2,0,14.0,39.0,1.0,8.0,329.16333333333336
384,1,70,2.0,2,0,17.0,41.0,3.0,7.0,583.5179999999999
385,0,69,1.0,3,0,9.0,51.0,2.0,9.0,580.0577777777777
386,1,63,6.0,1,0,5.0,27.0,2.0,8.0,483.1940000000001
387,0,34,2.0,1,0,22.0,40.0,2.0,10.0,1139.26
388,1,53,2.0,1,1,11.0,51.0,3.0,8.0,611.3433333333334
389,1,97,9.0,2,1,17.0,42.0,2.0,9.0,353.8766666666667
390,0,83,1.0,2,0,3.0,20.0,2.0,10.0,251.86666666666665
391,0,80,6.0,1,0,16.0,47.0,2.0,2.0,328.765
392,0,38,3.0,1,0,13.0,39.0,3.0,8.0,717.9014285714286
393,0,35,7.0,1,1,9.0,62.0,2.0,10.0,433.29
394,1,70,1.0,3,1,16.0,40.0,2.0,5.0,680.6824999999999
395,0,28,5.0,3,1,9.0,41.0,3.0,7.0,656.8199999999999
396,1,98,8.0,3,1,16.0,50.0,2.0,11.0,774.5216666666666
397,1,86,2.0,2,1,5.0,36.0,1.0,7.0,523.6
398,1,20,5.0,2,0,11.0,48.0,3.0,12.0,134.07142857142858
399,0,26,7.0,2,1,16.0,41.0,1.0,3.0,836.75
400,1,86,2.0,1,0,5.0,55.0,3.0,11.0,537.784
401,1,56,5.0,1,0,15.0,31.0,2.0,5.0,520.4328571428571
402,0,9,5.0,2,0,22.0,40.0,2.0,1.0,827.5716666666666
403,1,40,7.0,1,1,17.0,42.0,3.0,3.0,608.9483333333333
404,0,92,2.0,2,1,4.0,22.0,2.0,4.0,551.7444444444444
405,1,19,7.0,3,1,14.0,46.0,2.0,8.0,556.39
406,1,58,2.0,3,0,12.0,30.0,2.0,1.0,581.0233333333333
407,1,82,7.0,3,1,15.0,38.0,2.0,8.0,455.1177777777778
408,0,79,2.0,2,0,11.0,26.0,3.0,10.0,616.4559999999999
409,1,84,1.0,1,1,13.0,39.0,2.0,9.0,566.96
410,1,14,7.0,1,1,11.0,27.0,2.0,8.0,311.1328571428572
411,1,84,2.0,3,0,12.0,40.0,2.0,8.0,510.76599999999996
412,1,65,4.0,3,0,19.0,57.0,1.0,3.0,351.6766666666667
413,0,79,7.0,3,1,19.0,60.0,2.0,9.0,764.5600000000001
414,0,12,1.0,3,0,10.0,41.0,2.0,8.0,384.0933333333333
415,1,20,2.0,2,1,18.0,62.0,2.0,9.0,745.385
416,1,14,7.0,1,1,1.0,20.0,1.0,4.0,617.196
417,1,37,6.0,1,0,15.0,46.0,3.0,8.0,543.9485714285714
418,1,56,7.0,1,0,6.0,59.0,2.0,1.0,554.1883333333334
419,1,34,7.0,2,0,17.0,36.0,1.0,8.0,718.1957142857144
420,0,93,9.0,3,0,7.0,59.0,3.0,7.0,365.217
421,1,26,5.0,1,1,2.0,18.0,2.0,3.0,658.6916666666667
422,0,78,7.0,2,0,1.0,15.0,2.0,11.0,597.71
423,0,43,7.0,1,0,9.0,61.0,1.0,2.0,317.964
424,0,77,1.0,3,0,9.0,39.0,3.0,11.0,646.4557142857142
425,1,60,5.0,1,1,20.0,64.0,2.0,3.0,1055.5142857142857
426,1,10,7.0,2,0,8.0,45.0,3.0,8.0,770.35
427,0,77,9.0,1,1,2.0,21.0,2.0,11.0,628.92
428,1,0,1.0,3,1,14.0,40.0,2.0,10.0,419.38875
429,1,7,4.0,3,1,21.0,39.0,2.0,3.0,456.53249999999997
430,1,46,2.0,3,1,11.0,44.0,1.0,7.0,937.5283333333333
431,0,8,1.0,2,1,18.0,61.0,1.0,7.0,1215.34
432,0,83,7.0,2,1,10.0,27.0,2.0,10.0,638.7712500000001
433,0,94,3.0,2,0,15.0,53.0,3.0,2.0,417.1288888888889
434,0,93,2.0,1,1,19.0,22.0,2.0,10.0,513.9449999999999
435,0,5,8.0,1,0,1.0,18.0,2.0,12.0,1181.9375000000002
436,0,75,4.0,1,0,18.0,60.0,2.0,10.0,708.2366666666667
437,0,24,7.0,2,1,17.0,41.0,3.0,7.0,507.5999999999999
438,0,25,3.0,3,1,13.0,28.0,3.0,4.0,961.5487499999999
439,1,26,7.0,2,0,10.0,43.0,3.0,8.0,458.3733333333333
440,1,46,8.0,1,0,10.0,40.0,2.0,6.0,310.14874999999995
441,1,74,4.0,1,0,11.0,43.0,2.0,8.0,583.5866666666667
442,0,2,2.0,1,0,1.0,16.0,1.0,6.0,398.4642857142857
443,1,21,6.0,3,1,10.0,45.0,1.0,7.0,528.5233333333334
444,1,32,7.0,1,1,8.0,50.0,2.0,6.0,543.9228571428572
445,0,91,2.0,1,0,5.0,33.0,3.0,5.0,734.7145454545455
446,1,73,4.0,2,1,4.0,39.0,2.0,9.0,670.4124999999999
447,1,98,6.0,1,1,1.0,16.0,2.0,10.0,463.6466666666667
448,1,34,4.0,3,0,3.0,22.0,2.0,10.0,603.27
449,1,74,7.0,3,1,6.0,43.0,2.0,7.0,548.7333333333332
450,1,5,9.0,1,1,18.0,42.0,2.0,10.0,794.575
451,2,37,4.0,3,0,11.0,40.0,3.0,10.0,426.7283333333333
452,1,22,3.0,1,1,5.0,58.0,3.0,8.0,312.318
453,2,81,4.0,3,0,11.0,40.0,2.0,10.0,286.50624999999997
454,2,58,1.0,2,1,11.0,40.0,1.0,10.0,676.9642857142857
455,0,97,7.0,1,1,5.0,26.0,2.0,10.0,533.6333333333333
456,0,47,7.0,2,1,17.0,42.0,2.0,7.0,436.62
457,1,70,2.0,3,1,17.0,37.0,2.0,9.0,736.068
458,0,57,7.0,2,1,18.0,48.0,3.0,8.0,249.448
459,1,88,7.0,1,1,13.0,31.0,1.0,5.0,480.48
460,1,0,7.0,2,1,16.0,31.0,3.0,2.0,504.415
461,1,19,1.0,1,1,14.0,38.0,2.0,10.0,715.2975
462,1,32,7.0,2,1,5.0,57.0,2.0,6.0,600.0433333333333
463,1,9,2.0,1,1,20.0,55.0,2.0,7.0,547.1
464,1,32,7.0,1,1,10.0,59.0,3.0,11.0,350.4983333333334
465,1,54,2.0,2,1,14.0,41.0,2.0,5.0,581.465
466,0,84,7.0,2,1,2.0,26.0,2.0,9.0,401.9514285714286
467,0,51,3.0,2,0,15.0,63.0,2.0,9.0,641.7199999999999
468,1,11,3.0,3,1,8.0,43.0,3.0,9.0,677.265
469,0,91,2.0,3,1,3.0,21.0,2.0,12.0,417.721
470,0,22,5.0,1,0,1.0,16.0,2.0,11.0,270.08142857142855
471,1,82,2.0,2,0,14.0,61.0,3.0,8.0,653.0183333333333
472,1,38,2.0,1,1,8.0,27.0,2.0,9.0,661.958
473,0,2,1.0,1,1,20.0,40.0,3.0,9.0,929.4066666666666
474,1,86,9.0,2,0,18.0,34.0,2.0,9.0,760.365
475,0,0,7.0,2,0,1.0,21.0,3.0,10.0,415.32571428571424
476,0,65,7.0,1,0,14.0,28.0,1.0,8.0,338.40250000000003
477,1,32,2.0,3,1,13.0,57.0,2.0,9.0,675.0120000000001
478,1,65,7.0,2,1,5.0,56.0,2.0,8.0,368.9122222222222
479,1,11,4.0,1,1,4.0,23.0,2.0,4.0,370.5777777777778
480,2,67,1.0,1,1,11.0,40.0,2.0,6.0,322.01
481,1,68,6.0,1,0,8.0,27.0,2.0,9.0,808.6049999999999
482,0,33,1.0,1,0,20.0,55.0,2.0,9.0,588.72
483,0,35,5.0,2,0,9.0,44.0,3.0,9.0,329.6828571428572
484,0,64,7.0,1,0,22.0,43.0,2.0,9.0,340.956
485,1,23,7.0,3,0,20.0,43.0,2.0,3.0,452.5466666666667
486,1,0,7.0,2,1,15.0,62.0,3.0,7.0,983.1540000000001
487,1,70,1.0,1,0,10.0,38.0,3.0,9.0,343.755
488,1,24,3.0,1,1,10.0,37.0,3.0,2.0,167.44285714285715
489,1,18,5.0,1,1,4.0,46.0,3.0,4.0,414.736
490,1,44,6.0,1,0,6.0,25.0,3.0,11.0,510.3344444444444
491,0,45,3.0,2,1,19.0,41.0,3.0,10.0,390.81571428571425
492,0,54,2.0,1,0,21.0,41.0,3.0,9.0,676.9749999999999
493,1,83,7.0,1,1,5.0,57.0,1.0,10.0,50.64666666666667
494,0,33,7.0,1,0,9.0,42.0,2.0,10.0,298.33
495,0,91,2.0,1,1,6.0,58.0,3.0,9.0,681.1733333333333
496,1,25,2.0,2,1,11.0,41.0,2.0,9.0,327.6925
497,1,96,3.0,1,1,11.0,43.0,3.0,9.0,265.37
498,1,58,7.0,3,1,10.0,39.0,2.0,3.0,711.7728571428571
499,0,39,2.0,2,0,19.0,56.0,3.0,7.0,367.5981818181818
500,0,19,5.0,2,1,10.0,25.0,3.0,7.0,497.22625
501,1,94,7.0,3,0,19.0,40.0,3.0,8.0,348.14750000000004
502,1,39,7.0,1,0,18.0,47.0,1.0,3.0,591.9159999999999
503,0,87,1.0,2,1,10.0,28.0,2.0,10.0,426.87999999999994
504,0,93,7.0,3,1,7.0,22.0,3.0,7.0,339.345
505,1,40,7.0,3,1,10.0,51.0,2.0,9.0,673.894
506,1,43,5.0,1,0,21.0,32.0,3.0,10.0,698.524
507,1,98,1.0,1,0,7.0,46.0,2.0,8.0,612.9671428571428
508,1,94,3.0,1,1,11.0,46.0,2.0,9.0,588.8933333333334
509,0,64,2.0,2,1,21.0,38.0,1.0,6.0,731.6216666666668
510,1,61,7.0,1,0,2.0,25.0,2.0,8.0,847.2950000000001
511,1,92,1.0,3,0,10.0,35.0,2.0,3.0,556.5759999999999
512,0,76,2.0,1,0,6.0,62.0,3.0,8.0,284.08500000000004
513,2,30,4.0,1,0,11.0,40.0,3.0,12.0,844.4279999999999
514,0,9,2.0,1,1,4.0,21.0,3.0,10.0,428.858
515,1,55,4.0,3,0,8.0,28.0,2.0,12.0,776.2488888888888
516,0,23,2.0,1,0,20.0,59.0,2.0,8.0,472.2210000000001
517,1,73,3.0,1,1,3.0,32.0,2.0,11.0,438.6933333333333
518,0,60,5.0,1,1,10.0,26.0,1.0,8.0,312.75
519,0,83,7.0,1,1,1.0,17.0,3.0,12.0,581.5975
520,1,66,2.0,2,1,15.0,53.0,2.0,9.0,163.852
521,1,29,1.0,3,0,16.0,39.0,2.0,8.0,312.45000000000005
522,1,64,7.0,2,1,16.0,41.0,1.0,9.0,415.9575
523,1,44,2.0,2,1,16.0,43.0,2.0,10.0,465.96166666666664
524,1,16,5.0,1,0,11.0,55.0,3.0,5.0,289.21857142857147
525,0,64,7.0,1,1,9.0,37.0,3.0,2.0,448.10375
526,2,9,1.0,1,1,11.0,40.0,2.0,12.0,370.51666666666665
527,1,81,2.0,1,1,9.0,27.0,2.0,8.0,847.38
528,1,10,1.0,1,0,4.0,38.0,2.0,10.0,596.45
529,0,18,5.0,2,1,10.0,28.0,2.0,9.0,389.8566666666666
530,0,2,7.0,1,0,15.0,43.0,3.0,10.0,583.7833333333334
531,1,94,2.0,3,0,1.0,24.0,2.0,7.0,352.29200000000003
532,1,25,2.0,2,0,19.0,56.0,1.0,5.0,653.4716666666667
533,0,40,5.0,1,0,11.0,36.0,2.0,7.0,897.8416666666667
534,1,2,7.0,1,0,12.0,63.0,2.0,11.0,601.2437500000001
535,1,67,7.0,2,0,3.0,24.0,3.0,12.0,630.785
536,1,64,7.0,2,0,16.0,58.0,2.0,7.0,915.575
537,1,16,9.0,3,0,7.0,28.0,2.0,10.0,275.24333333333334
538,1,33,7.0,1,1,5.0,61.0,1.0,7.0,921.0214285714286
539,0,53,1.0,3,0,15.0,42.0,3.0,9.0,209.55375
540,1,80,7.0,1,0,1.0,16.0,2.0,9.0,303.50499999999994
541,1,23,7.0,2,1,13.0,51.0,3.0,10.0,551.056
542,1,78,7.0,1,0,18.0,50.0,2.0,6.0,349.75333333333333
543,0,9,5.0,2,1,17.0,44.0,2.0,4.0,384.83000000000004
544,0,51,7.0,3,1,5.0,27.0,2.0,10.0,561.605
545,1,43,1.0,1,1,18.0,39.0,2.0,8.0,944.2983333333333
546,1,80,1.0,1,1,12.0,36.0,2.0,2.0,889.906
547,1,22,1.0,1,0,5.0,21.0,2.0,9.0,483.53166666666675
548,2,84,4.0,3,1,11.0,40.0,1.0,7.0,603.3271428571428
549,0,84,5.0,1,1,2.0,32.0,2.0,1.0,468.96875
550,1,16,5.0,1,0,15.0,41.0,3.0,6.0,287.544
551,1,8,2.0,3,0,9.0,30.0,3.0,7.0,712.5
552,0,66,7.0,3,1,20.0,39.0,2.0,9.0,394.42499999999995
553,1,62,6.0,2,1,7.0,38.0,2.0,7.0,427.71166666666664
554,1,33,1.0,1,1,7.0,62.0,2.0,9.0,556.89
555,0,99,3.0,1,0,4.0,47.0,3.0,4.0,876.4075
556,1,69,7.0,1,0,11.0,60.0,2.0,8.0,797.0060000000001
557,1,67,7.0,2,1,18.0,56.0,1.0,2.0,415.15500000000003
558,1,96,7.0,1,0,8.0,44.0,3.0,7.0,501.86000000000007
559,1,39,5.0,3,1,16.0,29.0,2.0,10.0,456.12
560,1,1,1.0,2,0,8.0,64.0,3.0,1.0,597.2433333333333
561,1,99,7.0,1,0,12.0,40.0,2.0,8.0,481.9316666666667
562,1,88,7.0,1,0,17.0,47.0,1.0,3.0,425.00199999999995
563,0,25,4.0,1,1,19.0,43.0,1.0,5.0,275.8757142857143
564,1,7,5.0,3,0,7.0,34.0,2.0,9.0,357.23166666666674
565,0,30,7.0,1,1,16.0,58.0,2.0,8.0,707.9069999999999
566,1,66,2.0,3,1,9.0,39.0,2.0,12.0,715.1866666666666
567,0,73,2.0,2,0,16.0,52.0,2.0,11.0,109.8925
568,0,32,7.0,1,0,13.0,60.0,1.0,8.0,179.72857142857143
569,0,30,4.0,1,0,10.0,41.0,2.0,2.0,1521.035
570,0,14,2.0,1,1,15.0,39.0,2.0,10.0,574.345
571,1,30,9.0,1,0,6.0,59.0,3.0,10.0,761.66
572,0,0,1.0,3,1,5.0,50.0,3.0,10.0,433.4066666666667
573,0,39,7.0,1,0,2.0,23.0,3.0,8.0,809.415
574,0,95,2.0,1,0,20.0,27.0,2.0,12.0,543.1025000000001
575,0,64,2.0,3,1,11.0,61.0,2.0,11.0,357.12
576,0,98,5.0,1,1,7.0,40.0,2.0,10.0,763.3916666666668
577,1,41,3.0,1,1,19.0,61.0,3.0,8.0,385.66727272727275
578,1,72,7.0,3,1,3.0,22.0,3.0,10.0,393.5442857142857
579,1,89,1.0,1,0,12.0,43.0,2.0,10.0,467.1777777777778
580,0,83,2.0,1,1,14.0,42.0,2.0,7.0,437.102
581,1,32,2.0,1,1,16.0,48.0,2.0,9.0,555.8875
582,2,21,4.0,2,0,11.0,40.0,2.0,4.0,686.15
583,0,97,1.0,1,0,4.0,31.0,2.0,7.0,564.5475
584,1,10,7.0,2,1,19.0,22.0,2.0,10.0,317.5525
585,1,66,1.0,1,1,10.0,39.0,1.0,4.0,427.4085714285714
586,1,63,7.0,1,0,4.0,18.0,2.0,9.0,854.1566666666668
587,0,43,1.0,1,1,19.0,51.0,3.0,8.0,548.8966666666666
588,0,15,9.0,1,0,11.0,54.0,2.0,1.0,720.77
589,0,76,2.0,1,1,1.0,22.0,2.0,11.0,465.9666666666667
590,1,85,1.0,1,1,11.0,29.0,2.0,11.0,552.4641666666666
591,0,16,9.0,2,0,16.0,43.0,2.0,11.0,242.48000000000002
592,0,73,7.0,1,0,2.0,25.0,1.0,8.0,267.8825
593,0,64,7.0,1,0,4.0,33.0,2.0,4.0,582.3000000000001
594,0,74,7.0,1,0,13.0,37.0,2.0,9.0,736.7466666666667
595,0,72,2.0,1,0,22.0,44.0,1.0,4.0,670.3866666666667
596,1,9,3.0,2,0,13.0,49.0,1.0,2.0,1278.78
597,1,6,7.0,1,0,6.0,63.0,3.0,7.0,366.078
598,0,25,2.0,3,0,12.0,50.0,2.0,12.0,505.08000000000004
599,2,48,2.0,1,1,11.0,40.0,3.0,8.0,863.8279999999999
600,0,65,6.0,1,1,8.0,43.0,2.0,8.0,618.2600000000001
601,0,56,5.0,3,1,4.0,25.0,2.0,11.0,284.688
602,1,0,7.0,3,1,9.0,25.0,1.0,3.0,513.752
603,1,28,2.0,2,0,11.0,30.0,1.0,5.0,449.72857142857146
604,1,72,4.0,2,0,3.0,19.0,2.0,8.0,776.9933333333333
605,0,13,7.0,1,1,5.0,45.0,2.0,8.0,628.205
606,1,62,7.0,1,1,2.0,28.0,2.0,8.0,414.75499999999994
607,1,55,1.0,1,0,15.0,41.0,2.0,11.0,713.762
608,1,55,5.0,3,1,12.0,37.0,1.0,6.0,506.26375
609,1,32,1.0,1,0,1.0,17.0,2.0,9.0,542.1825
610,0,45,2.0,1,1,15.0,59.0,2.0,6.0,377.7677777777778
611,0,58,7.0,1,1,16.0,31.0,1.0,8.0,437.555
612,0,50,1.0,1,0,14.0,55.0,2.0,11.0,423.09400000000005
613,1,4,3.0,3,0,17.0,28.0,2.0,9.0,349.76499999999993
614,1,45,7.0,1,1,11.0,22.0,2.0,11.0,680.0511111111111
615,1,93,3.0,1,0,19.0,61.0,1.0,9.0,905.22
616,1,36,1.0,3,0,6.0,22.0,2.0,4.0,424.0
617,1,81,3.0,1,0,15.0,57.0,1.0,7.0,578.3575000000001
618,0,17,7.0,2,1,18.0,55.0,3.0,7.0,601.195
619,0,39,3.0,1,0,20.0,40.0,2.0,9.0,482.62142857142857
620,1,54,2.0,1,1,5.0,44.0,1.0,3.0,247.6625
621,0,78,7.0,3,0,14.0,53.0,2.0,7.0,680.7566666666667
622,0,18,2.0,1,0,17.0,49.0,1.0,3.0,542.5633333333334
623,0,52,3.0,3,0,4.0,29.0,1.0,3.0,545.63
624,0,44,7.0,1,1,13.0,41.0,2.0,8.0,1117.63
625,1,33,9.0,3,1,7.0,43.0,1.0,7.0,387.68
626,0,12,7.0,1,0,2.0,25.0,1.0,7.0,381.93
627,1,24,7.0,3,0,10.0,47.0,1.0,5.0,919.4540000000001
628,1,14,2.0,1,0,13.0,36.0,1.0,4.0,262.772
629,0,29,7.0,3,0,6.0,57.0,1.0,1.0,280.67875
630,0,90,3.0,2,1,17.0,31.0,2.0,10.0,531.03
631,1,33,1.0,2,0,17.0,51.0,3.0,8.0,294.565
632,0,67,1.0,1,0,1.0,19.0,3.0,8.0,575.5366666666666
633,0,51,7.0,3,1,11.0,31.0,1.0,8.0,475.49285714285713
634,1,35,7.0,1,0,15.0,39.0,2.0,3.0,555.67125
635,1,78,7.0,1,1,9.0,41.0,2.0,8.0,203.43499999999997
636,1,42,7.0,1,0,19.0,46.0,2.0,9.0,631.2714285714286
637,1,60,1.0,3,0,13.0,41.0,2.0,8.0,415.57461538461536
638,0,19,7.0,3,0,13.0,50.0,3.0,6.0,438.39125
639,0,51,7.0,1,0,16.0,43.0,2.0,7.0,419.3916666666667
640,0,12,9.0,3,1,10.0,42.0,2.0,9.0,534.825
641,0,86,7.0,2,0,3.0,43.0,3.0,6.0,614.1275
642,0,9,3.0,1,0,12.0,45.0,1.0,8.0,389.1842857142857
643,1,48,9.0,1,1,10.0,35.0,3.0,4.0,577.01
644,0,59,1.0,2,0,2.0,18.0,2.0,1.0,183.33333333333334
645,0,50,7.0,3,0,11.0,46.0,3.0,10.0,741.8171428571429
646,1,3,7.0,2,0,13.0,44.0,3.0,2.0,633.3525
647,0,61,5.0,1,1,10.0,60.0,3.0,9.0,586.5766666666667
648,0,86,2.0,1,1,9.0,39.0,1.0,7.0,603.2328571428571
649,1,23,2.0,1,1,10.0,43.0,2.0,8.0,52.708000000000006
650,0,81,1.0,1,0,13.0,40.0,2.0,7.0,484.115
651,1,76,1.0,2,0,13.0,44.0,2.0,12.0,1157.7733333333333
652,1,62,2.0,3,1,1.0,21.0,3.0,3.0,276.5444444444445
653,0,68,2.0,2,1,19.0,49.0,2.0,4.0,524.768
654,1,2,7.0,2,0,5.0,24.0,2.0,8.0,471.21750000000003
655,0,64,7.0,2,1,19.0,43.0,3.0,8.0,958.98
656,1,80,7.0,3,1,8.0,39.0,3.0,5.0,468.69500000000005
657,0,66,7.0,2,0,10.0,24.0,1.0,7.0,454.83333333333326
659,1,44,2.0,2,1,15.0,38.0,2.0,12.0,827.0933333333332
660,1,82,7.0,3,0,6.0,22.0,2.0,10.0,959.8625000000001
661,1,35,4.0,3,0,14.0,29.0,2.0,7.0,551.3483333333334
662,1,41,7.0,1,1,5.0,50.0,3.0,9.0,553.2857142857143
663,0,27,3.0,2,1,3.0,20.0,2.0,9.0,533.1975
664,0,38,1.0,3,0,4.0,23.0,1.0,5.0,387.84000000000003
665,0,82,7.0,1,0,5.0,20.0,1.0,10.0,782.5025
666,1,82,1.0,3,1,15.0,34.0,3.0,8.0,491.95200000000006
667,1,62,7.0,3,1,3.0,23.0,2.0,12.0,760.5559999999999
668,1,61,1.0,1,0,7.0,51.0,2.0,9.0,625.14
669,1,73,7.0,1,0,3.0,37.0,1.0,7.0,501.20727272727277
670,1,75,5.0,2,0,8.0,25.0,1.0,2.0,385.5425
671,0,49,6.0,1,0,5.0,33.0,2.0,10.0,898.8416666666667
672,0,53,5.0,3,0,12.0,40.0,2.0,1.0,1211.0466666666666
673,0,35,1.0,1,1,4.0,42.0,2.0,7.0,411.73999999999995
674,1,61,7.0,1,0,5.0,63.0,3.0,7.0,501.4766666666667
675,1,37,2.0,1,1,17.0,41.0,2.0,12.0,465.53999999999996
676,0,51,7.0,3,1,14.0,49.0,2.0,8.0,482.47499999999997
677,0,59,2.0,1,0,5.0,20.0,2.0,10.0,188.072
678,1,57,4.0,3,0,2.0,22.0,1.0,7.0,436.55499999999995
679,1,29,1.0,1,0,12.0,43.0,2.0,9.0,355.124
680,2,22,4.0,3,1,11.0,40.0,2.0,7.0,822.8575000000001
681,1,55,7.0,1,1,17.0,39.0,2.0,9.0,374.0316666666667
682,0,53,1.0,2,1,7.0,46.0,2.0,8.0,775.5628571428572
683,0,60,7.0,1,1,10.0,55.0,2.0,7.0,295.734
684,0,88,2.0,1,0,14.0,30.0,2.0,9.0,303.95000000000005
685,2,28,4.0,1,0,11.0,40.0,2.0,4.0,869.6999999999999
686,1,60,6.0,3,1,5.0,63.0,2.0,9.0,414.762
687,0,25,5.0,3,1,5.0,58.0,2.0,12.0,135.45333333333335
688,0,90,1.0,3,0,9.0,48.0,3.0,8.0,741.95
689,0,91,9.0,3,1,16.0,51.0,3.0,10.0,180.4433333333333
690,0,95,7.0,2,1,17.0,30.0,1.0,7.0,608.4166666666666
691,0,29,2.0,2,1,5.0,63.0,2.0,7.0,709.8000000000001
692,0,42,3.0,1,0,7.0,30.0,2.0,9.0,558.61
693,1,46,2.0,2,1,19.0,47.0,1.0,4.0,752.7839999999999
694,1,66,1.0,1,0,13.0,49.0,2.0,8.0,480.166
695,0,36,1.0,3,0,11.0,40.0,2.0,8.0,582.375
696,0,57,7.0,2,1,6.0,51.0,2.0,10.0,313.19
697,0,25,9.0,1,0,10.0,31.0,1.0,7.0,999.15
698,1,90,7.0,3,1,1.0,21.0,3.0,7.0,431.9866666666667
699,1,16,4.0,2,1,16.0,45.0,2.0,6.0,325.41333333333336
700,0,67,2.0,1,0,4.0,27.0,2.0,3.0,577.26375
701,0,18,1.0,1,1,8.0,61.0,1.0,5.0,369.26
702,1,72,7.0,1,0,8.0,57.0,2.0,12.0,635.2933333333334
703,1,66,3.0,1,0,15.0,51.0,2.0,6.0,985.7600000000002
704,1,49,1.0,1,0,4.0,19.0,2.0,11.0,403.44599999999997
705,0,48,5.0,3,0,14.0,53.0,2.0,10.0,125.53
706,0,44,2.0,3,1,5.0,27.0,3.0,1.0,1184.9
707,0,97,7.0,1,1,7.0,44.0,3.0,9.0,561.3666666666667
708,1,31,4.0,1,1,10.0,30.0,3.0,3.0,715.2766666666666
709,1,83,2.0,1,1,5.0,38.0,3.0,9.0,648.6600000000001
710,0,76,5.0,3,1,13.0,47.0,2.0,8.0,918.8128571428571
711,1,60,7.0,2,0,7.0,45.0,3.0,7.0,671.405
712,1,22,4.0,1,0,14.0,56.0,2.0,9.0,572.6825
713,1,34,7.0,1,1,4.0,23.0,3.0,6.0,472.775
714,0,12,7.0,3,1,15.0,53.0,2.0,10.0,380.61400000000003
715,0,50,7.0,1,0,6.0,49.0,2.0,9.0,803.4133333333333
716,1,31,1.0,1,0,11.0,38.0,2.0,7.0,629.5883333333333
717,0,65,7.0,1,1,11.0,41.0,2.0,9.0,309.545
718,1,38,7.0,1,1,7.0,39.0,1.0,11.0,270.51
719,0,2,5.0,1,0,14.0,64.0,1.0,1.0,528.48
721,1,84,7.0,2,1,1.0,24.0,3.0,8.0,939.9457142857142
722,0,69,4.0,1,0,5.0,61.0,2.0,9.0,586.888
723,1,41,1.0,1,1,6.0,54.0,2.0,9.0,436.245
724,0,7,2.0,1,1,4.0,42.0,2.0,8.0,634.15875
725,0,61,1.0,3,1,19.0,52.0,1.0,8.0,665.5909090909091
726,1,69,1.0,1,1,10.0,39.0,2.0,8.0,988.5866666666666
727,0,98,7.0,1,0,3.0,39.0,3.0,3.0,661.6716666666666
728,0,60,2.0,1,1,8.0,61.0,3.0,6.0,712.4177777777778
729,1,30,1.0,2,0,11.0,44.0,3.0,9.0,1049.7779999999998
730,0,42,7.0,1,0,14.0,49.0,3.0,10.0,454.7128571428571
731,1,57,7.0,1,0,6.0,48.0,2.0,9.0,539.08
732,1,71,2.0,1,0,5.0,50.0,2.0,11.0,653.824
733,0,25,7.0,1,0,13.0,44.0,2.0,10.0,821.0300000000001
734,0,34,5.0,2,0,11.0,37.0,2.0,10.0,380.05
735,0,33,2.0,1,1,11.0,52.0,2.0,7.0,756.3325
736,0,41,7.0,3,0,8.0,43.0,3.0,5.0,691.9766666666666
737,1,75,7.0,1,0,16.0,34.0,1.0,2.0,640.0128571428571
738,1,51,6.0,1,1,9.0,33.0,1.0,5.0,588.3575
739,0,36,7.0,1,0,8.0,53.0,3.0,11.0,484.21999999999997
740,0,9,2.0,2,0,6.0,23.0,1.0,2.0,520.9325
741,1,16,7.0,1,0,11.0,38.0,1.0,9.0,218.22799999999998
742,0,55,7.0,1,0,15.0,51.0,2.0,9.0,207.68500000000003
743,0,89,2.0,1,1,13.0,36.0,2.0,10.0,919.858
744,0,54,7.0,2,1,14.0,40.0,3.0,11.0,253.53599999999997
745,1,84,7.0,1,1,13.0,39.0,1.0,5.0,516.5074999999999
746,0,47,7.0,2,1,17.0,53.0,3.0,8.0,296.52666666666664
747,1,91,7.0,1,0,7.0,39.0,2.0,11.0,285.69
748,1,51,2.0,3,0,7.0,36.0,2.0,9.0,390.66666666666674
749,0,47,6.0,1,0,19.0,45.0,3.0,12.0,203.41333333333333
750,0,42,5.0,2,1,7.0,22.0,2.0,8.0,898.6183333333333
751,1,41,2.0,2,0,1.0,16.0,2.0,10.0,48.31
752,0,13,2.0,3,0,12.0,56.0,1.0,3.0,369.00125
754,1,15,2.0,1,0,14.0,38.0,3.0,4.0,46.505
755,0,31,2.0,1,0,4.0,24.0,2.0,4.0,282.4066666666667
756,1,65,7.0,1,1,16.0,43.0,3.0,7.0,353.60166666666663
757,0,91,2.0,1,0,18.0,40.0,1.0,8.0,589.346
758,1,99,7.0,3,1,11.0,50.0,2.0,10.0,82.78999999999999
759,0,89,1.0,3,0,13.0,54.0,2.0,10.0,328.4977777777778
760,0,46,7.0,1,1,18.0,39.0,2.0,9.0,538.5611111111111
761,0,12,1.0,2,1,4.0,40.0,2.0,9.0,379.27799999999996
762,0,91,7.0,1,1,22.0,37.0,2.0,8.0,469.596
763,1,95,7.0,2,0,12.0,30.0,2.0,5.0,649.0849999999999
764,0,40,2.0,1,1,22.0,40.0,1.0,1.0,454.68666666666667
